index,id,atlas_id,depth,structure_id_path,color_hex_triplet,name,acronym
15765,15765,15765,9,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/,#00FF6A,"pallidal septum",PalSe
15766,15766,15766,10,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15766/,#00FFB9,"ventricular zone of PalSe",PalSev
15767,15767,15767,10,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/,#ACFF00,"mantle zone of PalSe",PalSem
15768,15768,15768,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15768/,#6AFF00,"periventricular stratum of PalSe",PalSep
15769,15769,15769,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15768/15769/,#FF0042,"lateral septal nucleus, intermediate part, periventricular",LSIp
15770,15770,15770,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15770/,#00FF8D,"intermediate stratum of PalSe",PalSei
15771,15771,15771,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15770/15771/,#0081FF,"lateral septal nucleus, intermedio-intermediate part",LSII
15772,15772,15772,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15770/15772/,#AC00FF,"lambdoid septal zone",Ld
15773,15773,15773,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15773/,#4CFF00,"superficial stratum of PalSe",PalSes
15774,15774,15774,9,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/,#FF008D,"striatal septum",StrSe
15775,15775,15775,10,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15775/,#00FFF8,"ventricular zone of StrSe",StrSev
15776,15776,15776,10,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/,#00FF3F,"mantle zone of StrSe",StrSem
15777,15777,15777,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15777/,#FF5900,"periventricular part of StrSe",StrSep
15778,15778,15778,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15777/15778/,#C3FF00,"lateral septal nucleus, dorsal part",LSD
15779,15779,15779,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15777/15779/,#5E00FF,"triangular septal nucleus",TS
15780,15780,15780,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15777/15780/,#3BFF00,"septofimbrial nucleus",SFi
15781,15781,15781,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15781/,#00C1FF,"intermediate part of StrSe",StrSei
15782,15782,15782,12,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15781/15782/,#FF0049,"lateral septal nucleus, intermedio-dorsal part",LSID
15783,15783,15783,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15774/15776/15783/,#00FFE5,"superficial part of StrSe",StrSes
15784,15784,15784,8,/15564/15565/15566/15567/15738/15739/15750/15751/15784/,#FFE900,"paraseptal subpallium",PaSe
15785,15785,15785,9,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/,#00FF92,"septodiagonal transition area",SeDg
15786,15786,15786,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15786/,#00F5FF,"ventricular zone of SeDg",SeDgv
15787,15787,15787,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/,#61FF00,"mantle zone of SeDg",SeDgm
15788,15788,15788,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/,#0031FF,"periventricular stratum of SeDg",SeDgp
15789,15789,15789,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/,#00FF4A,"bed nucleus of the stria terminalis, medioseptal division",BSTMS
15790,15790,15790,13,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/15790/,#00A5FF,"nucleus of the stria terminalis, medial division, ventral part",BSTMv
15791,15791,15791,13,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/15791/,#00FFEF,"nucleus of the stria terminalis, medial division, anterior part",BSTMa
15792,15792,15792,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/,#00FF8F,"intermediate stratum of SeDg",SeDgi
15793,15793,15793,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15793/,#00FF37,"substantia innominata/basal nucleus, transitional part",SIBT
15794,15794,15794,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15794/,#0051FF,"bed nucleus of the anterior commissure",BAC
15795,15795,15795,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15795/,#2300FF,"superficial stratum of SeDg",SeDgs
15796,15796,15796,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15795/15796/,#001FFF,"horizontal nucleus of the diagonal band, transitional part",HDBT
15797,15797,15797,9,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/,#FFA500,"septopallidal transition area",SePal
15798,15798,15798,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15798/,#7700FF,"ventricular zone of SePal",SePalv
15799,15799,15799,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/,#7C00FF,"mantle zone of SePal",SePalm
15800,15800,15800,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/,#FF3100,"periventricular stratum of SePal",SePalp
15801,15801,15801,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/15801/,#2100FF,"bed nucleus of the stria terminalis, lateroseptal division",BSTLS
15802,15802,15802,13,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/15801/15802/,#00FF6E,"nucleus of the stria terminalis, lateral division, intermediate part",BSTLi
15803,15803,15803,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/,#0081FF,"intermediate stratum of SePal",SePali
15804,15804,15804,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15804/,#00DDFF,"septopallidal core nucleus",SePalCo
15805,15805,15805,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15805/,#69FF00,"septopallidal shell area",SePalSh
15806,15806,15806,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/,#FF00DB,"superficial stratum of SePal",SePals
15807,15807,15807,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/15807/,#CF00FF,"septopallidal part of the olfactory tuberculum",TuSePal
15808,15808,15808,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/15808/,#5A00FF,"island of Calleja major",ICjM
15809,15809,15809,9,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/,#1EFF00,"septostriatal transition area (accumbens)",SeStr
15810,15810,15810,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15810/,#0091FF,"ventricular zone of SeStr",SeStrv
15811,15811,15811,10,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/,#0073FF,"mantle zone of SeStr",SeStrm
15812,15812,15812,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15812/,#FF4D00,"periventricular stratum of SeStr",SeStrp
15813,15813,15813,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15812/15813/,#8100FF,"accumbens nucleus, core domain",AcbCo
15814,15814,15814,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15814/,#A800FF,"intermediate stratum of SeStr",SeStri
15815,15815,15815,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15814/15815/,#FFAE00,"accumbens nucleus, shell domain",AcbSh
15816,15816,15816,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15816/,#FFE400,"superficial stratum of SeStr",SeStrs
15817,15817,15817,12,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15816/15817/,#4D00FF,"septostriatal part of the olfactory tuberculum",TuSeStr
15818,15818,15818,8,/15564/15565/15566/15567/15738/15739/15750/15751/15818/,#0062FF,"central subpallium (classic basal ganglia)",CSPall
111220538,111220538,111220538,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818//111220538/,#00FF0A,"ventricular zone of CSPall",CSPallv
111220540,111220540,111220540,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818//111220540/,#CEFF00,"mantle zone of CSPall",CSPallm
111220542,111220542,111220542,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818//111220540/111220542/,#0009FF,"periventricular stratum of CSPall",CSPallp
111220544,111220544,111220544,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818//111220540/111220544/,#FF0032,"intermediate stratum of CSPall",CSPalli
111220546,111220546,111220546,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818//111220540/111220546/,#00A3FF,"superficial stratum of CSPall",CSPalls
15819,15819,15819,9,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/,#F000FF,"diagonal domain",Dg
15820,15820,15820,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15820/,#1E00FF,"ventricular zone of Dg",Dgv
15821,15821,15821,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/,#FF002C,"mantle zone of Dg",Dgm
15822,15822,15822,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/,#FF008C,"periventricular stratum of Dg",Dgp
15823,15823,15823,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/,#FF00C0,"bed nucleus of the stria terminalis, mediocentral division",BSTMC
15824,15824,15824,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15824/,#FF000B,"posteromedial part of BSTMC",BSTMpm
15825,15825,15825,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15825/,#8500FF,"posterointermediate part of BSTMC",BSTMpi
15826,15826,15826,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15826/,#FFC400,"posterolateral part of BSTMC",BSTMpl
15827,15827,15827,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15827/,#00FFF3,"extended amygdala, diagonal part",EADg
15828,15828,15828,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/,#FFD600,"intermediate stratum of Dg",Dgi
15829,15829,15829,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15829/,#FF001A,"substantia innominata/basal nucleus",SIB
15830,15830,15830,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15830/,#4800FF,"internal globus pallidus",IPal
15831,15831,15831,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/,#0044FF,"superficial stratum of Dg",Dgs
15832,15832,15832,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/15832/,#00FF54,"horizontal nucleus of the diagonal band",HDB
15833,15833,15833,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/15833/,#00FFC4,"magnocellular diagonal band nucleus",MCDB
15834,15834,15834,9,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/,#00FFE8,"pallidum (globus pallidus complex)",Pal
15835,15835,15835,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15835/,#0092FF,"ventricular zone of Pal",Palv
15836,15836,15836,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/,#0026FF,"mantle zone of Pal",Palm
15837,15837,15837,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/,#FF0071,"periventricular stratum of Pal",Palp
15838,15838,15838,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/,#FF000A,"bed nucleus of the stria terminalis, laterocentral division",BSTLC
15839,15839,15839,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15839/,#E200FF,"posterior part of BSTLC",BSTLp
15840,15840,15840,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15840/,#00DCFF,"juxtacapsular part of BSTLC",BSTLj
15841,15841,15841,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15841/,#FFED00,"dorsal part of BSTLC",BSTLd
15842,15842,15842,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/,#1C00FF,"intermediate stratum of Pal",Pali
15843,15843,15843,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/15843/,#FF00EC,"external globus pallidum",EPal
15844,15844,15844,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/15844/,#FF7600,"ventral pallidum",VPal
15845,15845,15845,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/,#FFF700,"superficial stratum of Pal",Pals
15846,15846,15846,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/,#CD00FF,"pallidal part of olfactory tuberculum",TuPal
15847,15847,15847,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15847/,#00FF55,"plexiform layer of TuPal",TuPal1
15848,15848,15848,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15848/,#FF1600,"corticoid layer of TuPal",TuPal2
15849,15849,15849,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15849/,#8AFF00,"polymorph layer of TuPal",TuPal3
15850,15850,15850,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15850/,#00FF17,"pallidal islands of Calleja",ICjPal
15851,15851,15851,9,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/,#41FF00,"striatum (corpus striatum)",Str
15852,15852,15852,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15852/,#00FF2C,"ventricular zone of Str",Strv
15853,15853,15853,10,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/,#E1FF00,"mantle zone of Str",Strm
15854,15854,15854,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15854/,#00FFCF,"periventricular stratum of Str",Strp
15855,15855,15855,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15854/15855/,#65FF00,"caudate nucleus",Cau
15856,15856,15856,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/,#00FF49,"intermediate stratum of Str",Stri
15857,15857,15857,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15857/,#EAFF00,"putamen",Put
15858,15858,15858,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15858/,#FFB500,"ventral striatum",VStr
15859,15859,15859,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15859/,#FFA900,"interstitial nucleus of the posterior limb of the anterior commissure",IPAC
15860,15860,15860,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15860/,#00FFDB,"laterostriatal stripe",LSS
15861,15861,15861,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/,#FF009C,"superficial stratum of Str",Strs
15862,15862,15862,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/,#10FF00,"striatal part of olfactory tuberculum",TuStr
15863,15863,15863,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15863/,#0085FF,"plexiform layer of TuStr",TuStr1
15864,15864,15864,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15864/,#00FF0F,"corticoid layer of TuStr",TuStr2
15865,15865,15865,13,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15865/,#008EFF,"polymorph layer of TuStr",TuStr3
15866,15866,15866,12,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15866/,#008AFF,"striatal islands of Calleja",ICjStr
15867,15867,15867,8,/15564/15565/15566/15567/15738/15739/15750/15751/15867/,#00FF94,"subpallial amygdala",ASPall
15868,15868,15868,9,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/,#FF8900,"striatal amygdala",AStr
15869,15869,15869,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15869/,#FF009A,"ventricular zone of AStr",AStrv
15870,15870,15870,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/,#FF006B,"mantle zone of AStr",AStrm
15871,15871,15871,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15871/,#FF2200,"periventricular stratum of AStr",AStrp
15872,15872,15872,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15871/15872/,#FF00DE,"amygdalo-striatal transition",ASt
15873,15873,15873,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/,#00FF5C,"intermediate stratum of AStr",AStri
15874,15874,15874,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15874/,#FF0092,"central amygdalar nucleus, lateral part",CeL
15875,15875,15875,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15875/,#FF7C00,"central amygdalar nucleus, capsular part",CeC
15876,15876,15876,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15876/,#93FF00,"intercalated amygdaloid nuclei",IA
15877,15877,15877,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15877/,#009BFF,"superficial stratum of AStr",AStrs
15878,15878,15878,9,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/,#00FF46,"pallidal amygdala",APal
15879,15879,15879,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15879/,#FF001B,"ventricular zone of APal",APalv
15880,15880,15880,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/,#FF0055,"mantle zone of APal",APalm
15881,15881,15881,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15881/,#00FF24,"periventricular stratum of APal",APalp
15882,15882,15882,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15881/15882/,#00A6FF,"bed nucleus of stria terminalis, lateral amygdaloid division",BSTLA
15883,15883,15883,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15883/,#FF0002,"intermediate stratum of APal",APali
15884,15884,15884,12,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15883/15884/,#00FF7B,"central amygdaloid nucleus, medial part",CeM
15885,15885,15885,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15885/,#A5FF00,"superficial stratum of APal",APals
15886,15886,15886,9,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/,#0068FF,"diagonal amygdala",ADg
15887,15887,15887,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15887/,#0025FF,"ventricular zone of ADg",ADgv
15888,15888,15888,10,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/,#FF008A,"mantle zone of ADg",ADgm
15889,15889,15889,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15889/,#27FF00,"periventricular stratum of ADg",ADgp
